date,flat_bill_rs,prana_bill_rs,saving_rs,flat_elec_rs,prana_elec_rs,flat_alt_rs,prana_alt_rs,elec_saving_rs,alt_extra_rs,flat_mwh,prana_mwh,flat_peak_mw,prana_peak_mw,md_saving_rs,rtm_spread_rs_mwh,rtm_mean_rs_mwh,solve_s
2026-06-28,22540754.948775467,21713910.776903182,826844.1718722843,21674483.347931717,20649725.23556568,866271.60084375,1064185.5413375,1024758.1123660356,197913.94049375004,2230.2079200000003,2170.0755592499995,92.92533,95.259424,-46840.6619047618,9990.09,5473.990833333333,8.978972673416138
2026-06-29,19561447.689497955,18846982.41434685,714465.2751511037,18695176.088654205,17782796.87300935,866271.60084375,1064185.5413375,912379.215644855,197913.94049375004,2230.2079200000003,2167.7623992500003,92.92533,94.591626,-33439.27346938779,9976.71,4295.403020833333,8.787353277206421
2026-06-30,16378567.232787415,15971996.631348182,406570.60143923387,15512295.631943665,14907811.090010682,866271.60084375,1064185.5413375,604484.5419329833,197913.94049375004,2230.2079200000003,2171.36531475,92.92533,95.151159,-44667.996938775526,9976.41,3036.2834375,15.704136610031128
2026-07-01,16065804.092677573,15734116.190867716,331687.9018098563,15199532.491833823,14669930.649530217,866271.60084375,1064185.5413375,529601.8423036058,197913.94049375004,2230.2079200000003,2169.243533,92.92533,94.591626,-33439.27346938779,6334.34,2912.557083333333,10.81764817237854
2026-07-02,15452527.146728637,14962057.831833756,490469.3148948811,14586255.545884887,13897872.290496256,866271.60084375,1064185.5413375,688383.2553886306,197913.94049375004,2230.2079200000003,2170.82944975,92.92533,94.076524,-23102.19251700677,9950.51,2669.9501041666667,11.123616218566895
2026-07-03,16864123.42821823,16449710.83963684,414412.5885813907,15997851.82737448,15385525.29829934,866271.60084375,1064185.5413375,612326.5290751401,197913.94049375004,2230.2079200000003,2167.7773595000003,92.92533,93.352205,-8566.539115646156,9600.29,3228.365208333334,19.331610202789307
2026-07-04,16330091.26722694,15992873.759886201,337217.50734073855,15463819.66638319,14928688.218548702,866271.60084375,1064185.5413375,535131.447834488,197913.94049375004,2230.2079200000003,2167.67485725,92.92533,93.352205,-8566.539115646156,9600.83,3017.1067708333335,12.128903150558472
2026-07-05,13244027.92233456,13014029.92995525,229997.9923793096,12377756.32149081,11949844.38861775,866271.60084375,1064185.5413375,427911.93287305906,197913.94049375004,2230.2079200000003,2164.4319165,92.92533,93.352205,-8566.539115646156,3973.17,1796.2871875,12.6898512840271
2026-07-06,17168402.6950533,16533556.910641847,634845.7844114546,16302131.09420955,15469371.369304348,866271.60084375,1064185.5413375,832759.7249052022,197913.94049375004,2230.2079200000003,2169.044555,92.92533,93.490048,-11332.776190476026,9976.65,3348.7354166666664,8.570358276367188
2026-07-07,16852698.018944435,16501426.658200027,351271.3607444074,15986426.418100683,15437241.116862528,866271.60084375,1064185.5413375,549185.301238155,197913.94049375004,2230.2079200000003,2168.3083225,92.92533,93.352205,-8566.539115646156,7600.04,3223.845416666667,9.52357029914856
2026-07-08,17017376.11084066,16478861.036971288,538515.0738693718,16151104.50999691,15414675.495633788,866271.60084375,1064185.5413375,736429.0143631212,197913.94049375004,2230.2079200000003,2167.3391052500006,92.92533,93.352205,-8566.539115646156,9600.92,3288.990625,13.873296022415161
2026-07-09,15666000.610072615,15410483.907643832,255516.70242878236,14799729.009228865,14346298.366306333,866271.60084375,1064185.5413375,453430.6429225318,197913.94049375004,2230.2079200000003,2168.1603827500003,92.92533,93.352205,-8566.539115646156,4251.01,2754.398333333333,9.34175157546997
2026-07-10,16825966.93233833,16349538.160924558,476428.7714137733,15959695.331494581,15285352.619587058,866271.60084375,1064185.5413375,674342.7119075228,197913.94049375004,2230.2079200000003,2168.0808997500003,92.92533,93.352205,-8566.539115646156,9510.59,3213.2708333333335,9.459023714065552
2026-07-11,17674146.237844698,16963526.174050916,710620.0637937821,16807874.63700095,15899340.632713415,866271.60084375,1064185.5413375,908534.0042875335,197913.94049375004,2230.2079200000003,2168.4500175000003,92.92533,93.352205,-8566.539115646156,9990.16,3548.803125,10.20701789855957
2026-07-12,17264389.82553864,16762623.828352826,501765.99718581326,16398118.224694887,15698438.287015326,866271.60084375,1064185.5413375,699679.9376795609,197913.94049375004,2230.2079200000003,2165.94502825,92.92533,93.352205,-8566.539115646156,9999.02,3386.7070833333332,9.386590480804443
